READ TERR 1 2
! WTSLEW
NO NO NO NO NO NO
! PC_incbad
3807.402	16.690	-13.398	3.98472503e-10	7.88420732e-11	-7.88420732e-11
3838.059	16.121	-13.967	4.080845802e-10	8.00460804e-11	-8.00460804e-11
3866.293	12.960	-12.113	5.4973061e-10	1.016613202e-10	-1.016613202e-10
3894.988	16.860	-15.735	4.52836956e-10	8.08231006e-11	-8.08231006e-11
3928.018	16.426	-16.17	2.961998996e-10	6.5429749e-11	-6.5429749e-11
3956.632	12.884	-12.189	6.06276396e-10	1.065258788e-10	-1.065258788e-10
3981.924	12.666	-12.407	3.654862002e-10	8.26728342e-11	-8.26728342e-11
4009.423	15.255	-14.833	4.76351546e-10	8.61214178e-11	-8.61214178e-11
4035.328	11.916	-10.65	4.084854004e-10	9.1925515e-11	-9.1925515e-11
4060.947	8.862	-13.704	6.35319036e-10	1.145774366e-10	-1.145774366e-10
4080.144	17.246	-10.334	4.015351054e-10	8.24002982e-11	-8.24002982e-11
4114.811	12.667	-17.421	3.066031254e-10	6.97127024e-11	-6.97127024e-11
4142.799	12.259	-15.321	5.16440254e-10	9.35239052e-11	-9.35239052e-11
4169.680	12.959	-14.621	5.02994448e-10	9.26995674e-11	-9.26995674e-11
4201.210	9.010	-18.571	3.675965986e-10	7.91045772e-11	-7.91045772e-11
4224.749	20.573	-14.529	3.948601888e-10	7.29585142e-11	-7.29585142e-11
4264.620	10.790	-19.298	3.079160634e-10	6.92934066e-11	-6.92934066e-11
4287.403	13.080	-11.993	3.863664706e-10	8.50341162e-11	-8.50341162e-11
4317.606	12.965	-17.123	3.20167518e-10	7.0724137e-11	-7.0724137e-11
4344.027	19.140	-13.456	4.38472386e-10	7.94703272e-11	-7.94703272e-11
4378.318	12.429	-15.151	5.53076282e-10	9.66512558e-11	-9.66512558e-11
4410.421	10.414	-19.674	3.022452664e-10	6.87218334e-11	-6.87218334e-11
4437.374	21.071	-16.539	3.688737976e-10	6.78074584e-11	-6.78074584e-11
4474.233	16.807	-15.788	2.832011864e-10	6.38133848e-11	-6.38133848e-11
4510.911	15.232	-19.871	2.75629618e-10	6.08111834e-11	-6.08111834e-11
4541.358	12.365	-15.216	3.523552736e-10	7.72651264e-11	-7.72651264e-11
4566.672	12.125	-12.949	3.870988066e-10	8.5195297e-11	-8.5195297e-11
4591.385	12.484	-12.589	3.829328514e-10	8.51111954e-11	-8.51111954e-11
4627.673	18.821	-23.804	2.463973732e-10	5.25410116e-11	-5.25410116e-11
4660.529	11.038	-14.035	3.624697032e-10	8.29520582e-11	-8.29520582e-11
4688.328	18.342	-16.761	2.733571192e-10	6.0907198e-11	-6.0907198e-11
4727.017	14.755	-20.347	2.728401786e-10	6.04179708e-11	-6.04179708e-11
4773.568	20.858	-31.796	1.803014576e-10	4.047390754e-11	-4.047390754e-11
4825.274	30.988	-30.848	2.739870452e-10	6.0746686e-11	-6.0746686e-11
4878.432	25.470	-22.169	1.880566116e-10	4.37206682e-11	-4.37206682e-11
4955.403	18.276	-51.501	2.424170936e-10	5.2224293e-11	-5.2224293e-11
5011.033	17.055	-37.354	3.273599604e-10	7.5309597e-11	-7.5309597e-11
